zpid,Zip,cluster_label,cluster_description,PC1,PC2,PhotoLink
29494213,78749,3,Blue Collar Families,-1.452149046,-2.511395921,https://photos.zillowstatic.com/fp/3235ff36b42e4de2208e6b23bb0d12c6-p_f.jpg
29479926,78745,3,Blue Collar Families,-2.449095029,-1.999773206,https://photos.zillowstatic.com/fp/822cf1241a65050828fedb5bd6545d11-p_f.jpg
29504370,78748,3,Blue Collar Families,0.696335367,-0.960290885,https://photos.zillowstatic.com/fp/8eb82a2dd5733c5ce28adb8096d1e07f-p_f.jpg
29498981,78745,3,Blue Collar Families,-1.230548235,-1.343820615,https://photos.zillowstatic.com/fp/82143a15ef83e20f61fe790de7d5455e-p_f.jpg
29490212,78745,3,Blue Collar Families,-0.918725627,-2.792433332,https://maps.googleapis.com/maps/api/streetview?location=3408+Clarksburg+Dr%2C+Austin%2C+TX+78745&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=HNW1zf1-t26AWjbroqgxKhCkl48=
70342982,78745,3,Blue Collar Families,0.003699735,-2.109052209,https://photos.zillowstatic.com/fp/b44e68aa3757c55c55830b542eb6735e-p_f.jpg
29481995,78745,3,Blue Collar Families,-1.991580275,-2.435628424,https://photos.zillowstatic.com/fp/dd7c669e8fccac92b08768a73c2cd1d4-p_f.jpg
29498362,78745,3,Blue Collar Families,-0.126113778,-2.149556296,https://photos.zillowstatic.com/fp/e1f74ce4262cd41bc476f8d78da30c01-p_f.jpg
29498707,78745,3,Blue Collar Families,-1.794905915,-1.454151554,https://photos.zillowstatic.com/fp/8b26d3a2ace4ce30eee65e9a25a5622f-p_f.jpg
29504360,78748,3,Blue Collar Families,-0.763376138,-0.035490115,https://photos.zillowstatic.com/fp/5e19c28712ec9993aed86475bad25b73-p_f.jpg
70342978,78745,3,Blue Collar Families,-0.105340049,-1.628563172,https://photos.zillowstatic.com/fp/f7d44728587b73c695bbacb965e87e0a-p_f.jpg
29499201,78749,3,Blue Collar Families,-1.046528839,-2.513823444,https://photos.zillowstatic.com/fp/8d983c2f11d87967b3a8826935241f65-p_f.jpg
29507356,78748,3,Blue Collar Families,-0.307598238,-1.360244358,https://photos.zillowstatic.com/fp/b5db51eb095550493e278555febf2ed7-p_f.jpg
29485924,78745,3,Blue Collar Families,-1.760739412,-2.688242408,https://photos.zillowstatic.com/fp/f92bafbc118899d263a910f6d6a76b13-p_f.jpg
144390472,78745,3,Blue Collar Families,-0.557541459,-1.104303774,https://photos.zillowstatic.com/fp/53191c4a83e7d73f4dc274ff97156c96-p_f.jpg
29488860,78745,3,Blue Collar Families,-1.725325198,-2.039010435,https://photos.zillowstatic.com/fp/f7cf5dd79cfa542593b1a3db5f2cc4bd-p_f.jpg
29495701,78749,3,Blue Collar Families,-1.199715836,-1.275860071,https://photos.zillowstatic.com/fp/8c0547e3c95e2ad4fa701b0e3eb49d19-p_f.jpg
70342969,78745,3,Blue Collar Families,0.242535998,-1.491481182,https://photos.zillowstatic.com/fp/6d81fb8a5ce12a7f4d2df9143fbfa46c-p_f.jpg
58314437,78745,3,Blue Collar Families,-2.121234879,-1.221833171,https://photos.zillowstatic.com/fp/7e8dc097243e2f1f5c130398a02dae0e-p_f.jpg
29507353,78748,3,Blue Collar Families,0.967374584,-2.671181877,https://photos.zillowstatic.com/fp/99bdcd2c28dcf248788471d59eb211f3-p_f.jpg
29495343,78745,3,Blue Collar Families,-1.760826098,-1.451686797,https://photos.zillowstatic.com/fp/2428130ddebbad1e055a492edcfec390-p_f.jpg
29499198,78749,3,Blue Collar Families,0.054637986,-1.836964272,https://photos.zillowstatic.com/fp/4b05a8d65912e38b4b641bd8f01689f2-p_f.jpg
29488838,78745,3,Blue Collar Families,-1.282922865,-2.789039223,https://photos.zillowstatic.com/fp/3ed28e80d0cd30ffeaae1c1b1729ff48-p_f.jpg
29479935,78745,3,Blue Collar Families,-2.514316491,-2.383336756,https://photos.zillowstatic.com/fp/96551150946ae2809202de31b6cbbd2c-p_f.jpg
70342956,78745,3,Blue Collar Families,-0.567142702,-1.10589611,https://photos.zillowstatic.com/fp/0ed3eb8b175182770fc27d4f6f9c7c78-p_f.jpg
29488833,78745,3,Blue Collar Families,-0.78383853,-2.706229805,https://photos.zillowstatic.com/fp/b7ac1e25bc4e10dcb82386795a591d86-p_f.jpg
29485416,78745,3,Blue Collar Families,-2.006725518,-1.803825677,https://photos.zillowstatic.com/fp/e512b21424f6a12aff2e2912bd6f6931-p_f.jpg
29490192,78745,3,Blue Collar Families,-2.005360795,-1.493026156,https://photos.zillowstatic.com/fp/a8ca07f6db48c12353a40e7acdc4cdbc-p_f.jpg
29498325,78745,3,Blue Collar Families,-2.002648474,-1.881415487,https://photos.zillowstatic.com/fp/0f5bcd4c61d60862eeaec2f05945f21b-p_f.jpg
29485411,78745,3,Blue Collar Families,-1.872262622,-1.861238694,https://photos.zillowstatic.com/fp/8105c20b2ab89564a3f7e1044b965c5c-p_f.jpg
29490191,78745,3,Blue Collar Families,-1.049033182,-2.456508133,https://photos.zillowstatic.com/fp/219b4cbaad24b77b98c2c7c80cb52025-p_f.jpg
29503950,78748,3,Blue Collar Families,-0.633436128,-2.013588449,https://photos.zillowstatic.com/fp/14693ac252bd6b476e8c024da630f54b-p_f.jpg
29498303,78745,3,Blue Collar Families,-2.178120798,-1.597657036,https://photos.zillowstatic.com/fp/24116b805f6f6f8f373f264630b3d9b9-p_f.jpg
29490679,78749,3,Blue Collar Families,-1.24815916,-2.237468063,https://photos.zillowstatic.com/fp/a780ff2eeb26742f3acfcf188e82f152-p_f.jpg
29504327,78748,3,Blue Collar Families,0.500222661,-1.607398256,https://photos.zillowstatic.com/fp/77fa06dabf316eedde05cce065c6872f-p_f.jpg
29503943,78748,3,Blue Collar Families,0.560711286,-1.157600118,https://photos.zillowstatic.com/fp/dc06982eb52a08db6464adc8a184ff1d-p_f.jpg
58314408,78745,3,Blue Collar Families,-1.924264003,-1.476628374,https://photos.zillowstatic.com/fp/42c682435c1f0b582a7f53989e261ccb-p_f.jpg
29493785,78745,3,Blue Collar Families,-1.445674371,-2.019095852,https://photos.zillowstatic.com/fp/c43e6495c6b5691902533e8a8e352359-p_f.jpg
29501441,78745,3,Blue Collar Families,0.529706581,-2.059954138,https://photos.zillowstatic.com/fp/536c81619abb4b0a61cc16fcdab5aff0-p_f.jpg
29504318,78748,3,Blue Collar Families,0.450135673,-1.61584813,https://photos.zillowstatic.com/fp/dd69501aacdde6432eecf21c336b6985-p_f.jpg
29495277,78745,3,Blue Collar Families,-1.326065168,-2.471346526,https://photos.zillowstatic.com/fp/e57309efc8cd0e2e96764a008884ac2e-p_f.jpg
29490672,78749,3,Blue Collar Families,-0.811820544,-2.890004634,https://photos.zillowstatic.com/fp/489d383e9006274e8f1486c14ead0b5f-p_f.jpg
29485906,78745,3,Blue Collar Families,-1.518849258,-2.608640881,https://photos.zillowstatic.com/fp/04dd59fb10287b8a5f821b3c3d810c0c-p_f.jpg
145656937,78748,3,Blue Collar Families,0.169879043,-2.307338959,https://photos.zillowstatic.com/fp/f096219277558469bac1338640d436fb-p_f.jpg
29504300,78748,3,Blue Collar Families,0.086124076,-0.549598974,https://photos.zillowstatic.com/fp/a1b233d19a6934948000a36ee4ed73b0-p_f.jpg
29506936,78748,3,Blue Collar Families,-0.644104324,-1.186258535,https://photos.zillowstatic.com/fp/3d09965c8e767b37f25fe9174993c5c3-p_f.jpg
29495663,78749,3,Blue Collar Families,-1.501346292,-1.330374773,https://photos.zillowstatic.com/fp/c701bec5c7f9cd547bcc22555d023857-p_f.jpg
29503936,78748,3,Blue Collar Families,0.364874011,-1.631756837,https://photos.zillowstatic.com/fp/3bacc5fc14baf15c2fba2fddf1e27a18-p_f.jpg
251034655,78748,3,Blue Collar Families,0.191693183,-1.274995218,https://photos.zillowstatic.com/fp/91e8c553f8235ee1e1167af51bb929e5-p_f.jpg
58313401,78745,3,Blue Collar Families,0.657361791,-1.770896411,https://photos.zillowstatic.com/fp/d607c6bea063183530217fff988c8dd8-p_f.jpg
29490239,78745,3,Blue Collar Families,-1.267947477,-1.284759278,https://photos.zillowstatic.com/fp/e4a05b5cab3ae8443aeb75038d0ed10b-p_f.jpg
29504292,78748,3,Blue Collar Families,-0.056413314,-0.586299749,https://photos.zillowstatic.com/fp/1223c46ff4f16af93a003bf88496c4e0-p_f.jpg
29495654,78749,3,Blue Collar Families,-1.425238768,-2.520208843,https://photos.zillowstatic.com/fp/1ca1ebe3028ce697a86eeb6aca757f36-p_f.jpg
89545933,78745,3,Blue Collar Families,-0.037858081,-1.841901427,https://photos.zillowstatic.com/fp/4f4b3f92bcf6e107af85089f61414181-p_f.jpg
58312483,78735,3,Blue Collar Families,-0.439250034,-2.147786819,https://photos.zillowstatic.com/fp/5bbe3171835d9fcab9e35f99ff6c12ac-p_f.jpg
29494153,78749,3,Blue Collar Families,-1.162283596,-1.868106891,https://photos.zillowstatic.com/fp/094150039dc4d55671a88a5ddb4e11a0-p_f.jpg
29495238,78745,3,Blue Collar Families,-0.544838803,-2.271252775,https://photos.zillowstatic.com/fp/01c39aa155e5e82287eccc3fa22d40d8-p_f.jpg
29495651,78749,3,Blue Collar Families,-1.935406781,-2.074960664,https://photos.zillowstatic.com/fp/057de4a274b9605eb86cede8a5ed7182-p_f.jpg
29482900,78745,3,Blue Collar Families,-1.938876218,-3.268523131,https://photos.zillowstatic.com/fp/1a97e1eaee6ebd4b70f15d235c846a28-p_f.jpg
29504279,78748,3,Blue Collar Families,0.98260745,-2.156492414,https://photos.zillowstatic.com/fp/4c4f3a6c8571683f665f35074a91ebfa-p_f.jpg
29495230,78745,3,Blue Collar Families,-1.242176847,-2.448700946,https://photos.zillowstatic.com/fp/ccaa725bc15481a0d6cedb0eb7afe9a0-p_f.jpg
29494150,78749,3,Blue Collar Families,-1.480496683,-2.52174084,https://photos.zillowstatic.com/fp/89cc1c6463a04788116318924eabc3a2-p_f.jpg
58312898,78745,3,Blue Collar Families,-2.726718851,-1.794092857,https://photos.zillowstatic.com/fp/dc9017c1b2f59b2e8d5127a7a34d4a62-p_f.jpg
29490645,78749,3,Blue Collar Families,-1.527623394,-2.534506348,https://photos.zillowstatic.com/fp/d0dec5d9859710745ab255dc48627136-p_f.jpg
29494138,78749,3,Blue Collar Families,-1.367236104,-1.277220628,https://photos.zillowstatic.com/fp/cc585315c099b76cf3c5fa4026a14cef-p_f.jpg
63386419,78745,3,Blue Collar Families,-0.479025458,-1.07045058,https://photos.zillowstatic.com/fp/b41369d576191b481eae4a61df71991e-p_f.jpg
58313397,78745,3,Blue Collar Families,0.032580688,-3.463443674,https://photos.zillowstatic.com/fp/87285ef1086ef1c532c061c8a3f5a214-p_f.jpg
29504251,78748,3,Blue Collar Families,0.597485536,-1.578585555,https://photos.zillowstatic.com/fp/de07bf8baba7d0fafa22616b3805696c-p_f.jpg
29507242,78748,3,Blue Collar Families,0.198693437,-2.053798415,https://photos.zillowstatic.com/fp/4dbb9f54a54c0393668a9cf143d820a1-p_f.jpg
29490604,78749,3,Blue Collar Families,-0.926045589,-3.053092344,https://photos.zillowstatic.com/fp/ffc7352b1330d0684baa2a4bfd75d930-p_f.jpg
29482891,78745,3,Blue Collar Families,-2.155968557,-2.648458952,https://photos.zillowstatic.com/fp/bd173a3fb4fb0eb851ed282c71bbeafb-p_f.jpg
29488709,78745,3,Blue Collar Families,-1.582446841,-1.990043191,https://photos.zillowstatic.com/fp/7ef37a990846fbec5e76e1607c3525ca-p_f.jpg
29504228,78748,3,Blue Collar Families,1.129238177,-2.225220055,https://photos.zillowstatic.com/fp/577eb9d116cb0960fcbfeb09966711e3-p_f.jpg
29495597,78749,3,Blue Collar Families,-0.455755121,-2.931816141,https://photos.zillowstatic.com/fp/37694039dfb53e5b313c3da95f33695f-p_f.jpg
29495202,78745,3,Blue Collar Families,-1.973851812,-1.48095309,https://photos.zillowstatic.com/fp/faec435ba77ffb249ded5421399278ee-p_f.jpg
89547387,78745,3,Blue Collar Families,-1.171520388,-1.524288769,https://photos.zillowstatic.com/fp/ad2e00274e972c5674e925292cde074d-p_f.jpg
64480977,78745,3,Blue Collar Families,-1.651105244,-1.557350183,https://photos.zillowstatic.com/fp/319be23c1dfe2a7b3d4b453b3ce6b24f-p_f.jpg
29504215,78748,3,Blue Collar Families,0.246695927,-2.127384644,https://photos.zillowstatic.com/fp/6702427a1508c9d3851547ded20d2f77-p_f.jpg
29482886,78745,3,Blue Collar Families,-2.395682575,-1.376493765,https://photos.zillowstatic.com/fp/c31e08edf4fbf978c9325c6059d6e81d-p_f.jpg
58312882,78745,3,Blue Collar Families,-0.642897708,-2.76124803,https://photos.zillowstatic.com/fp/fe8408e23d71810de276793262d762fe-p_f.jpg
29495579,78749,3,Blue Collar Families,-0.881326498,-1.74947158,https://photos.zillowstatic.com/fp/1013ffd97b2ac6621a71241542290e9b-p_f.jpg
29485382,78745,3,Blue Collar Families,-1.967091721,-2.258749034,https://photos.zillowstatic.com/fp/e003771dac08c15afda0291410955dfb-p_f.jpg
29501386,78745,3,Blue Collar Families,-1.691980682,-1.49927113,https://photos.zillowstatic.com/fp/67651f245df09de6afa26bdcbd972b02-p_f.jpg
29494075,78749,3,Blue Collar Families,-1.377526266,-2.256627905,https://photos.zillowstatic.com/fp/762bdc34643f6a1308789b988c69759a-p_f.jpg
58313880,78745,3,Blue Collar Families,-1.374747839,-1.962729458,https://photos.zillowstatic.com/fp/29e265c244f859698e5c39711dc1f6d3-p_f.jpg
29495572,78749,3,Blue Collar Families,-0.948822137,-2.717678171,https://photos.zillowstatic.com/fp/761e489503b3869442f1b17adf753e95-p_f.jpg
58314378,78745,3,Blue Collar Families,-1.545039511,-2.341205722,https://photos.zillowstatic.com/fp/0a24aae46c9030ca4d731570c473fe0b-p_f.jpg
29503916,78748,3,Blue Collar Families,0.410709257,-2.075420991,https://photos.zillowstatic.com/fp/65084a4e70f433ada5c928129a0fcea3-p_f.jpg
29501383,78745,3,Blue Collar Families,-0.966425086,-2.783252517,https://photos.zillowstatic.com/fp/8bb58047b8f5fb48b23c3da63dea9177-p_f.jpg
29488377,78745,3,Blue Collar Families,-1.390111861,-2.578430753,https://photos.zillowstatic.com/fp/d207961ea45be4d1cba0873d4f998801-p_f.jpg
29495571,78749,3,Blue Collar Families,-1.225752557,-1.281534145,https://photos.zillowstatic.com/fp/bd7b3ae69b20c7514decbcb3cbab351d-p_f.jpg
29485376,78745,3,Blue Collar Families,-1.788133011,-2.647852944,https://photos.zillowstatic.com/fp/f52d9219b18f63d27b83f983eb0f8db5-p_f.jpg
29502737,78748,3,Blue Collar Families,-1.088380343,-2.789888322,https://photos.zillowstatic.com/fp/9a8db48da7d47689e4623a076305574d-p_f.jpg
70342862,78745,3,Blue Collar Families,-0.499816297,-1.07641741,https://photos.zillowstatic.com/fp/949babc15dbd8b86e01772245b67a52f-p_f.jpg
29495157,78745,3,Blue Collar Families,-0.610578345,-2.287440221,https://photos.zillowstatic.com/fp/66d8ce9476b7b9d985330fc0f0182eb7-p_f.jpg
58316192,78748,3,Blue Collar Families,-0.142323692,-2.7499784,https://photos.zillowstatic.com/fp/62c9349e552a3bb1c7fc843e35720d89-p_f.jpg
29495673,78749,3,Blue Collar Families,-1.107739857,-3.738149859,https://photos.zillowstatic.com/fp/e1122e0792ed4c9cb0b86e5bc543f316-p_f.jpg
29498156,78745,3,Blue Collar Families,-0.540681026,-2.685334338,https://photos.zillowstatic.com/fp/2338ce85cbd7153ad7aa96eebd7919fd-p_f.jpg
29506854,78748,3,Blue Collar Families,-0.644416467,-0.872444506,https://photos.zillowstatic.com/fp/e34e74d026ca37c66315e782e56f92d1-p_f.jpg
29485371,78745,3,Blue Collar Families,-2.132290205,-1.622577059,https://photos.zillowstatic.com/fp/2d3bb309928d386f3fa0c7698d978220-p_f.jpg
29495566,78749,3,Blue Collar Families,-1.562059882,-2.542925284,https://photos.zillowstatic.com/fp/eece317c85e7c60daf3697da54befcc5-p_f.jpg
29495149,78745,3,Blue Collar Families,-1.932160074,-1.465209765,https://photos.zillowstatic.com/fp/8f755fcb72aadae8473b0ac2f907fd13-p_f.jpg
29497376,78745,3,Blue Collar Families,-1.672113623,-2.631783641,https://photos.zillowstatic.com/fp/2795373ca6a592ff754471c58fed5cde-p_f.jpg
58314369,78745,3,Blue Collar Families,-0.93199494,-2.705365284,https://photos.zillowstatic.com/fp/886f75110e34537b7ec9daa8693ef597-p_f.jpg
29498563,78745,3,Blue Collar Families,-1.237913928,-1.705151978,https://photos.zillowstatic.com/fp/ac9e3f4bb38cf84af190dcdb46bc1a1d-p_f.jpg
29498148,78745,3,Blue Collar Families,-0.081865039,-3.111556271,https://photos.zillowstatic.com/fp/be0e9814a8e7c749d4cb889e86b907b8-p_f.jpg
58312868,78745,3,Blue Collar Families,-1.055275975,-1.841352103,https://photos.zillowstatic.com/fp/7590812aec4ecd9a48d7c17aa6382f54-p_f.jpg
29495136,78745,3,Blue Collar Families,-1.16814013,-2.444366259,https://photos.zillowstatic.com/fp/6ac1b20bb1b9bbe9a48a7d490956d57b-p_f.jpg
29501591,78745,3,Blue Collar Families,-0.196073617,-0.729082196,https://photos.zillowstatic.com/fp/104a008791e187ba0822e77d110ceb05-p_f.jpg
29482867,78745,3,Blue Collar Families,-1.591965919,-2.689620901,https://photos.zillowstatic.com/fp/fb66c68d852551e4fd1f4a171deaa67b-p_f.jpg
29501590,78745,3,Blue Collar Families,-0.57518385,-1.996063621,https://photos.zillowstatic.com/fp/80863416f0cf34a5e0aa014343c78eb0-p_f.jpg
29503843,78745,3,Blue Collar Families,0.146546232,-0.951617055,https://photos.zillowstatic.com/fp/3c4e351e725c75b194a9acbe6f4c97fd-p_f.jpg
29498556,78745,3,Blue Collar Families,-1.448378717,-2.515759995,https://photos.zillowstatic.com/fp/d11b40806a6b7f381aeb13a477e0d2d8-p_f.jpg
29506370,78748,3,Blue Collar Families,-1.995787854,-1.065746441,https://photos.zillowstatic.com/fp/4258da9bc184d9645e5e0c29882c5068-p_f.jpg
29495122,78745,3,Blue Collar Families,0.240638435,-3.274046863,https://photos.zillowstatic.com/fp/28bd958c5c40119a2b8def949d886b3f-p_f.jpg
89546337,78745,3,Blue Collar Families,-0.290585364,-1.935454433,https://photos.zillowstatic.com/fp/425b5ddc067da75ec3fc87aa7c8f6bc8-p_f.jpg
29501589,78745,3,Blue Collar Families,0.631992989,-1.034984238,https://photos.zillowstatic.com/fp/6572c26bd47e774d34ade8eae4752e20-p_f.jpg
29506369,78748,3,Blue Collar Families,-0.576560026,-1.644051548,https://photos.zillowstatic.com/fp/dcb2fddf52ada09e198e9bfdcd68f752-p_f.jpg
29501578,78745,3,Blue Collar Families,0.02039599,-1.279881832,https://photos.zillowstatic.com/fp/48fc7f609b10995e153e9dc58c420170-p_f.jpg
29494050,78749,3,Blue Collar Families,-1.479347152,-2.31923746,https://photos.zillowstatic.com/fp/1a35145b4c5dd6b599ea32f6b7afdf79-p_f.jpg
29498617,78745,3,Blue Collar Families,-2.438631869,-0.582302523,https://photos.zillowstatic.com/fp/7b32f809e693b2659a55e718516da0a1-p_f.jpg
29506831,78748,3,Blue Collar Families,0.156117958,-1.557458686,https://photos.zillowstatic.com/fp/5354d50731db0d3622423beaf96f8153-p_f.jpg
29498108,78745,3,Blue Collar Families,-1.797978623,-1.501356826,https://photos.zillowstatic.com/fp/ea964df16f32145b9ea388790e0b47e4-p_f.jpg
29482857,78745,3,Blue Collar Families,-2.636555067,-1.745046398,https://photos.zillowstatic.com/fp/ba39e390915bba2c3141b183b566e1e4-p_f.jpg
29501576,78745,3,Blue Collar Families,-0.517235575,-2.631817781,https://photos.zillowstatic.com/fp/c90a8cc5ec0d3945e4562d12220d3b23-p_f.jpg
29498606,78745,3,Blue Collar Families,-0.774792272,-2.063918087,https://photos.zillowstatic.com/fp/0dd0cfdaf206b4ee338aeb1382c8b4a8-p_f.jpg
29482856,78745,3,Blue Collar Families,-3.017563655,-1.529927765,https://photos.zillowstatic.com/fp/34be42d0f68a66915134d0b95b1405e1-p_f.jpg
29498541,78745,3,Blue Collar Families,-1.968941456,-1.491387475,https://photos.zillowstatic.com/fp/76cc6ddf0927e49bdfb7cae85d375c7d-p_f.jpg
29501571,78745,3,Blue Collar Families,-0.920922032,-0.917253948,https://photos.zillowstatic.com/fp/857df25d51fe7b62c6e32adba59ecd60-p_f.jpg
29482851,78745,3,Blue Collar Families,-1.897556399,-2.415773985,https://photos.zillowstatic.com/fp/8e01bac96440e05f26a2cd4f4403567c-p_f.jpg
29498540,78745,3,Blue Collar Families,-0.624980109,-2.96967071,https://photos.zillowstatic.com/fp/5208e4a5b9821339be7acffe702d7f2a-p_f.jpg
29495106,78745,3,Blue Collar Families,-1.518553365,-1.965286934,https://photos.zillowstatic.com/fp/5769b5af6bda2e1e4452cec1ddfa8919-p_f.jpg
29505863,78748,3,Blue Collar Families,-2.383105218,-1.523738274,https://photos.zillowstatic.com/fp/cce106f0adc0b3f904644c8ce0ee76c6-p_f.jpg
29507070,78748,3,Blue Collar Families,1.194336456,-3.785162073,https://photos.zillowstatic.com/fp/cd52ed20bbb39369cc0ac7a10e51577c-p_f.jpg
63838566,78745,3,Blue Collar Families,-1.635928087,-2.628819858,https://photos.zillowstatic.com/fp/2f58b01445cb0951d3bb19c70919f6ba-p_f.jpg
125090848,78745,3,Blue Collar Families,0.697808077,-2.449915723,https://photos.zillowstatic.com/fp/728406db697bfff18989407b96b21ab6-p_f.jpg
29498534,78745,3,Blue Collar Families,-1.427355139,-2.143239336,https://photos.zillowstatic.com/fp/449b975a4e5a28aeb3b3b083b0438c21-p_f.jpg
29505860,78748,3,Blue Collar Families,-1.560285437,-1.914768795,https://photos.zillowstatic.com/fp/f548dce2e169b04ffd4334554ad2e51d-p_f.jpg
58313843,78745,3,Blue Collar Families,-1.827785191,-1.455454276,https://photos.zillowstatic.com/fp/05d174a22517aa59f10194c6a012dd32-p_f.jpg
29498857,78745,3,Blue Collar Families,-1.884152647,-1.766649825,https://photos.zillowstatic.com/fp/f4fd8059c12f8c95ee6de70e8d7c1881-p_f.jpg
29495065,78745,3,Blue Collar Families,-1.533849232,-1.974799327,https://photos.zillowstatic.com/fp/40e9c44d85994248f8dc9be31c8a4ba6-p_f.jpg
63838810,78745,3,Blue Collar Families,-1.670870521,-2.355795441,https://photos.zillowstatic.com/fp/03ab38c7c27499b82372a8ca20979f3c-p_f.jpg
58316355,78745,3,Blue Collar Families,0.783601318,-1.038052314,https://photos.zillowstatic.com/fp/6e83ff583bd497539bc0804a98d698d7-p_f.jpg
29507040,78748,3,Blue Collar Families,-0.600549686,-1.160466322,https://photos.zillowstatic.com/fp/c5f04b60df7a002d7e0c77f7b9872fe5-p_f.jpg
29495404,78745,3,Blue Collar Families,-1.749611112,-2.66242135,https://photos.zillowstatic.com/fp/a3aa882997980c15ec05adc5dfa263cf-p_f.jpg
29500854,78745,3,Blue Collar Families,-1.819790128,-3.009226016,https://photos.zillowstatic.com/fp/eb9bbd6585d0f082050264c2b5ef238f-p_f.jpg
111970538,78748,3,Blue Collar Families,-1.18148112,-1.897433578,https://photos.zillowstatic.com/fp/226f848bdc06fb5e742c0fac523dd607-p_f.jpg
29495061,78745,3,Blue Collar Families,-1.203323255,-1.275872238,https://photos.zillowstatic.com/fp/5cce80ec31c28fc9eb32a1fbfd9af0ed-p_f.jpg
58316353,78745,3,Blue Collar Families,0.21724411,-0.849406837,https://photos.zillowstatic.com/fp/016429b0661be5b30d9a6d3664f4d3be-p_f.jpg
58313332,78745,3,Blue Collar Families,-1.404254317,-1.344629833,https://photos.zillowstatic.com/fp/c3590769e7ba670d0f1499dc3f5e0a88-p_f.jpg
108867554,78745,3,Blue Collar Families,-2.134062944,-1.584792005,https://maps.googleapis.com/maps/api/streetview?location=7703+Keswick+Dr%2C+Austin%2C+TX+78745&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=rPQyAw-zC96j0xI95nG7XY0jhgc=
29501495,78745,3,Blue Collar Families,0.259669702,-1.989097132,https://photos.zillowstatic.com/fp/633ae04bba773c0046a1e8b565b589cc-p_f.jpg
58316352,78745,3,Blue Collar Families,0.80131588,-1.963109192,https://photos.zillowstatic.com/fp/df16b405e73491d9ccf78db9716761bf-p_f.jpg
29501526,78745,3,Blue Collar Families,0.095440796,-1.257207837,https://photos.zillowstatic.com/fp/f36d4ad86802bd8ac57a41c13a8b395f-p_f.jpg
29506352,78748,3,Blue Collar Families,-1.41199521,-2.419617401,https://photos.zillowstatic.com/fp/060f4cc5f7b2228b6c16655582c1ebf4-p_f.jpg
58313323,78745,3,Blue Collar Families,-0.609770135,-3.005056467,https://photos.zillowstatic.com/fp/21399613f28c081125eb1c4cea8e2e76-p_f.jpg
29503776,78748,3,Blue Collar Families,0.287442567,-1.105894555,https://photos.zillowstatic.com/fp/e80cea32decb430054a66c6be2d3bcc5-p_f.jpg
29500851,78745,3,Blue Collar Families,-1.694537534,-1.501594859,https://photos.zillowstatic.com/fp/4ab4cfbb1acb82b6cf4fb6cb7b6f4ca7-p_f.jpg
70342769,78745,3,Blue Collar Families,-0.369596979,-1.375876449,https://photos.zillowstatic.com/fp/e3e869ecca3e8d911209b3e6a971249d-p_f.jpg
29501490,78745,3,Blue Collar Families,-0.330635956,-0.753999619,https://photos.zillowstatic.com/fp/3381c9988841e3e6a882a995acb8d442-p_f.jpg
29495035,78745,3,Blue Collar Families,-0.848491947,-2.485138389,https://photos.zillowstatic.com/fp/5d829e768d6499a62947a747127be279-p_f.jpg
29498034,78745,3,Blue Collar Families,-1.927054327,-2.146856555,https://photos.zillowstatic.com/fp/8e7a7f63e95d497d84a1da45e4a72227-p_f.jpg
29507016,78748,3,Blue Collar Families,-0.421617939,-1.402861353,https://photos.zillowstatic.com/fp/6857aeb7b13789ae4c37bbad8e35a8c6-p_f.jpg
29498477,78745,3,Blue Collar Families,-1.003235698,-3.310321432,https://photos.zillowstatic.com/fp/413cfd0151222d9e505b5e988be5e961-p_f.jpg
63838758,78745,3,Blue Collar Families,-0.552681066,-1.412122845,https://photos.zillowstatic.com/fp/a1eeef261c28f764fad1aa085ba60c6e-p_f.jpg
29500848,78745,3,Blue Collar Families,-2.250341421,-1.649302086,https://photos.zillowstatic.com/fp/712f476297f4646c9a0c94024490cdec-p_f.jpg
29498020,78745,3,Blue Collar Families,-0.88867677,-1.59065716,https://photos.zillowstatic.com/fp/dbef614582661eb7315c7394538f1122-p_f.jpg
29501505,78745,3,Blue Collar Families,0.544187258,-1.694295039,https://photos.zillowstatic.com/fp/3ffbe676ddb2ce226bcece70566310d0-p_f.jpg
70342752,78745,3,Blue Collar Families,-0.153219203,-1.306551312,https://photos.zillowstatic.com/fp/675d9028c5c4db28d46d14364b26a6b6-p_f.jpg
63838846,78748,3,Blue Collar Families,0.076529966,-0.784168625,https://photos.zillowstatic.com/fp/1f319974902de9f50dc29bdfeafe81c8-p_f.jpg
29501484,78745,3,Blue Collar Families,0.595928289,-2.382084521,https://photos.zillowstatic.com/fp/f828b65634cc5eb50db201a26699594a-p_f.jpg
63838747,78745,3,Blue Collar Families,0.806267798,-2.746482214,https://photos.zillowstatic.com/fp/bff19e8235513a188ce8831452de0e17-p_f.jpg
70342743,78745,3,Blue Collar Families,-0.584704988,-1.120896717,https://photos.zillowstatic.com/fp/95e5543b94e0ce9a61d94d4595a1f07f-p_f.jpg
29500836,78745,3,Blue Collar Families,-2.241550919,-2.240597012,https://photos.zillowstatic.com/fp/44a48b1c060b95f2eb556206b22288e2-p_f.jpg
